,Unnamed: 0,demand,id,dayIndex,is_holiday,is_closed,weekend,wind,clouds,rain,sunshine,weekday_FRI,weekday_MON,weekday_SAT,weekday_SUN,weekday_THU,weekday_TUE,weekday_WED,month_APR,month_AUG,month_DEC,month_FEB,month_JAN,month_JUL,month_JUN,month_MAR,month_MAY,month_NOV,month_OCT,month_SEP,year_2013,year_2014,year_2015,item_calamari,item_chicken,item_fish,item_koefte,item_lamb,item_shrimp,item_steak,label,scalingValue,demand__sum_values_7,demand__median_7,demand__mean_7,demand__standard_deviation_7,demand__variance_7,demand__root_mean_square_7,demand__maximum_7,demand__absolute_maximum_7,demand__minimum_7,demand__sum_values_14,demand__median_14,demand__mean_14,demand__standard_deviation_14,demand__variance_14,demand__root_mean_square_14,demand__maximum_14,demand__absolute_maximum_14,demand__minimum_14,demand__sum_values_28,demand__median_28,demand__mean_28,demand__standard_deviation_28,demand__variance_28,demand__root_mean_square_28,demand__maximum_28,demand__absolute_maximum_28,demand__minimum_28
2328,2328,0.352112676056338,koefte,146.0,0.0,0.0,0.0,3.9,6.5,1.9,146.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.309859154929577,0.323943661971831,0.3299798792756539,0.0676965949346508,0.0045828289657461,0.3368524152986309,0.4647887323943662,0.4647887323943662,0.2394366197183098,4.126760563380282,0.3028169014084507,0.2947686116700201,0.0865717401133437,0.0074946661862523,0.3072184900231811,0.4647887323943662,0.4647887323943662,0.1549295774647887,8.577464788732392,0.2887323943661972,0.306338028169014,0.1074376500168476,0.0115428486411426,0.3246318470877777,0.6197183098591549,0.6197183098591549,0.1549295774647887
2329,2329,0.323943661971831,koefte,147.0,0.0,0.0,0.0,3.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.323943661971831,0.323943661971831,0.3319919517102616,0.0681139270817334,0.0046395070624956,0.3389073074793229,0.4647887323943662,0.4647887323943662,0.2394366197183098,4.295774647887324,0.3098591549295774,0.306841046277666,0.0818112214845552,0.0066930759607949,0.3175602362412015,0.4647887323943662,0.4647887323943662,0.1549295774647887,8.67605633802817,0.3028169014084507,0.3098591549295775,0.1072644099417451,0.0115056536401507,0.3278999077978257,0.6197183098591549,0.6197183098591549,0.1549295774647887
2330,2330,0.2816901408450704,koefte,148.0,0.0,0.0,0.0,3.1,6.5,0.0,205.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.3380281690140845,0.323943661971831,0.3340040241448692,0.0676367658509924,0.0045747320947819,0.3407835386865808,0.4647887323943662,0.4647887323943662,0.2394366197183098,4.408450704225352,0.3169014084507042,0.3148893360160966,0.0774386535127799,0.0059967450578723,0.3242715513185369,0.4647887323943662,0.4647887323943662,0.1549295774647887,8.676056338028168,0.3028169014084507,0.3098591549295774,0.1072644099417451,0.0115056536401507,0.3278999077978258,0.6197183098591549,0.6197183098591549,0.1549295774647887
2331,2331,0.5915492957746479,koefte,149.0,0.0,0.0,1.0,1.8,7.2,0.3,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.2535211267605635,0.323943661971831,0.3219315895372233,0.0683512585571952,0.0046718945463525,0.3291076463534626,0.4647887323943662,0.4647887323943662,0.2394366197183098,4.253521126760563,0.3098591549295774,0.3038229376257545,0.0699611213308399,0.0048945584978685,0.3117738538194176,0.4647887323943662,0.4647887323943662,0.1549295774647887,8.67605633802817,0.3028169014084507,0.3098591549295775,0.1072644099417451,0.0115056536401507,0.3278999077978258,0.6197183098591549,0.6197183098591549,0.1549295774647887
2332,2332,0.2676056338028169,koefte,150.0,0.0,0.0,1.0,2.1,5.6,0.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.380281690140845,0.323943661971831,0.3400402414486921,0.1086891656826519,0.0118133347367909,0.3569883759189868,0.5915492957746479,0.5915492957746479,0.2394366197183098,4.535211267605634,0.3169014084507042,0.323943661971831,0.1019825021929511,0.0104004307535352,0.3396173241830504,0.5915492957746479,0.5915492957746479,0.1549295774647887,8.647887323943662,0.3028169014084507,0.3088531187122736,0.1044486549238924,0.0109095215154103,0.3260364557127135,0.5915492957746479,0.5915492957746479,0.1549295774647887
2333,2333,0.2535211267605634,koefte,151.0,0.0,0.0,0.0,2.6,7.6,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.4084507042253525,0.323943661971831,0.3440643863179075,0.1053603819845959,0.0111008100919399,0.3598348399255667,0.5915492957746479,0.5915492957746479,0.2676056338028169,4.647887323943662,0.3169014084507042,0.3319919517102616,0.0923144446434966,0.0085219566898372,0.3445875979924783,0.5915492957746479,0.5915492957746479,0.2253521126760563,8.760563380281688,0.3028169014084507,0.3128772635814889,0.100538208109917,0.0101079312899529,0.3286337069690105,0.5915492957746479,0.5915492957746479,0.1549295774647887
2334,2334,0.2112676056338028,koefte,152.0,0.0,0.0,0.0,3.9,5.3,0.0,284.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.394366197183099,0.323943661971831,0.3420523138832999,0.1069241871676975,0.0114327818014728,0.3583748976063924,0.5915492957746479,0.5915492957746479,0.2535211267605634,4.676056338028169,0.3169014084507042,0.3340040241448692,0.0902521589215525,0.0081454521900011,0.3459828613312624,0.5915492957746479,0.5915492957746479,0.2394366197183098,8.859154929577464,0.3028169014084507,0.3163983903420523,0.0965938851593134,0.0093303786501706,0.3308146309660628,0.5915492957746479,0.5915492957746479,0.1549295774647887
2335,2335,0.380281690140845,koefte,153.0,0.0,0.0,0.0,3.6,4.6,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.281690140845071,0.2816901408450704,0.3259557344064387,0.116491869828009,0.0135703557360258,0.3461466402097045,0.5915492957746479,0.5915492957746479,0.2112676056338028,4.591549295774648,0.3169014084507042,0.3279678068410462,0.0952923962673208,0.0090806407863681,0.3415311451544265,0.5915492957746479,0.5915492957746479,0.2112676056338028,8.788732394366196,0.3028169014084507,0.3138832997987927,0.0983654451636242,0.0096757608022379,0.3289353837683273,0.5915492957746479,0.5915492957746479,0.1549295774647887
2336,2336,0.4225352112676056,koefte,154.0,0.0,0.0,0.0,2.4,2.4,0.0,268.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.309859154929578,0.2816901408450704,0.329979879275654,0.1178050798253878,0.013878036832666,0.3503780209422976,0.5915492957746479,0.5915492957746479,0.2112676056338028,4.633802816901409,0.3169014084507042,0.3309859154929578,0.0962277717525007,0.0092597840564513,0.3446903832588933,0.5915492957746479,0.5915492957746479,0.2112676056338028,8.774647887323944,0.3028169014084507,0.3133802816901408,0.097987875920809,0.0096016238274718,0.3283425418365154,0.5915492957746479,0.5915492957746479,0.1549295774647887
2337,2337,0.323943661971831,koefte,155.0,0.0,0.0,0.0,1.9,1.8,0.0,458.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.408450704225352,0.2816901408450704,0.3440643863179074,0.1220583572483147,0.0148982425741572,0.3650733412705938,0.5915492957746479,0.5915492957746479,0.2112676056338028,4.746478873239438,0.323943661971831,0.3390342052313884,0.0988017715237574,0.0097617900562327,0.3531373420825273,0.5915492957746479,0.5915492957746479,0.2112676056338028,8.859154929577464,0.3028169014084507,0.3163983903420523,0.0999817297658797,0.0099963462869773,0.3318196614096565,0.5915492957746479,0.5915492957746479,0.1549295774647887
2338,2338,0.4647887323943662,koefte,156.0,0.0,0.0,1.0,2.7,0.0,0.0,473.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.4507042253521125,0.323943661971831,0.3501006036217303,0.1198492765540074,0.0143638490905189,0.3700463237850349,0.5915492957746479,0.5915492957746479,0.2112676056338028,4.704225352112676,0.323943661971831,0.3360160965794768,0.0985710158061641,0.009716245157059,0.3501757591803969,0.5915492957746479,0.5915492957746479,0.2112676056338028,8.746478873239436,0.3028169014084507,0.312374245472837,0.0972933771580638,0.0094660012388212,0.3271752901328972,0.5915492957746479,0.5915492957746479,0.1549295774647887
2339,2339,0.2816901408450704,koefte,157.0,0.0,0.0,1.0,2.9,0.1,0.0,609.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.3239436619718306,0.323943661971831,0.3319919517102615,0.0871020556213817,0.0075867680934702,0.3432279477167599,0.4647887323943662,0.4647887323943662,0.2112676056338028,4.704225352112676,0.323943661971831,0.3360160965794768,0.0985710158061641,0.009716245157059,0.3501757591803969,0.5915492957746479,0.5915492957746479,0.2112676056338028,8.732394366197182,0.3028169014084507,0.3118712273641851,0.0964641330009506,0.009305328955625,0.3264490640410358,0.5915492957746479,0.5915492957746479,0.1549295774647887
2340,2340,0.2253521126760563,koefte,158.0,0.0,0.0,0.0,2.8,0.3,0.0,483.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.3380281690140845,0.323943661971831,0.3340040241448692,0.0857435643970322,0.007351958835508,0.3448342311611108,0.4647887323943662,0.4647887323943662,0.2112676056338028,4.746478873239436,0.323943661971831,0.3390342052313883,0.0961856911681107,0.0092516871854871,0.3524143576847661,0.5915492957746479,0.5915492957746479,0.2112676056338028,8.774647887323944,0.3028169014084507,0.3133802816901408,0.095646218187003,0.0091481990534757,0.3276513390872496,0.5915492957746479,0.5915492957746479,0.1549295774647887
2341,2341,0.1971830985915492,koefte,159.0,0.0,0.0,0.0,2.7,0.3,0.0,467.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.309859154929577,0.323943661971831,0.3299798792756539,0.0899826147887239,0.0080968709642158,0.342028641623755,0.4647887323943662,0.4647887323943662,0.2112676056338028,4.704225352112675,0.323943661971831,0.3360160965794768,0.0990013247496381,0.0098012623021833,0.3502971302518644,0.5915492957746479,0.5915492957746479,0.2112676056338028,8.774647887323942,0.3028169014084507,0.3133802816901408,0.095646218187003,0.0091481990534757,0.3276513390872496,0.5915492957746479,0.5915492957746479,0.1549295774647887
2342,2342,0.2816901408450704,koefte,160.0,0.0,0.0,0.0,2.6,0.5,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.2957746478873244,0.323943661971831,0.3279678068410463,0.0927301297529409,0.0085988769639972,0.3408251154010266,0.4647887323943662,0.4647887323943662,0.1971830985915492,4.577464788732393,0.3028169014084507,0.3269617706237424,0.1052883111218053,0.011085628458882,0.3434961832514225,0.5915492957746479,0.5915492957746479,0.1971830985915492,8.704225352112676,0.3028169014084507,0.3108651911468812,0.0977202496590246,0.0095492471934221,0.3258625695906314,0.5915492957746479,0.5915492957746479,0.1549295774647887
2343,2343,0.4366197183098591,koefte,161.0,0.0,0.0,0.0,2.1,0.5,0.0,482.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.197183098591549,0.2816901408450704,0.3138832997987927,0.0911892892847055,0.0083154864802497,0.3268611515197677,0.4647887323943662,0.4647887323943662,0.1971830985915492,4.507042253521126,0.2816901408450704,0.3219315895372233,0.1056481737853124,0.0111615366241715,0.3388236782843472,0.5915492957746479,0.5915492957746479,0.1971830985915492,8.80281690140845,0.3028169014084507,0.3143863179074446,0.0947852172886173,0.0089842374164504,0.3283641184780262,0.5915492957746479,0.5915492957746479,0.1549295774647887
2344,2344,0.5492957746478874,koefte,162.0,0.0,0.0,0.0,2.4,0.1,0.0,479.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.211267605633803,0.2816901408450704,0.3158953722334004,0.0936856879422359,0.00877700812521,0.3294949078873429,0.4647887323943662,0.4647887323943662,0.1971830985915492,4.619718309859155,0.2816901408450704,0.3299798792756539,0.1097086992371475,0.0120359986883069,0.3477394418455893,0.5915492957746479,0.5915492957746479,0.1971830985915492,9.028169014084508,0.3098591549295774,0.3224346076458753,0.0952538870443447,0.0090733029970567,0.3362103198963504,0.5915492957746479,0.5915492957746479,0.1549295774647887
2345,2345,0.4647887323943662,koefte,163.0,0.0,0.0,1.0,6.0,7.7,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.4366197183098595,0.2816901408450704,0.3480885311871228,0.1245536220566773,0.0155136047674376,0.3697015422086391,0.5492957746478874,0.5492957746478874,0.1971830985915492,4.887323943661972,0.3028169014084507,0.3490945674044265,0.1222282252094369,0.0149397390378488,0.3698739731707714,0.5915492957746479,0.5915492957746479,0.1971830985915492,9.140845070422536,0.3098591549295774,0.3264587525150905,0.1021250649133842,0.0104295288835629,0.3420597111284403,0.5915492957746479,0.5915492957746479,0.1549295774647887
2346,2346,0.2535211267605634,koefte,164.0,0.0,0.0,1.0,4.2,4.2,0.0,208.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.436619718309859,0.2816901408450704,0.3480885311871227,0.1245536220566773,0.0155136047674376,0.369701542208639,0.5492957746478874,0.5492957746478874,0.1971830985915492,4.76056338028169,0.3028169014084507,0.3400402414486921,0.1077727303085881,0.0116149613981676,0.3567104248583892,0.5492957746478874,0.5492957746478874,0.1971830985915492,9.295774647887324,0.3169014084507042,0.3319919517102616,0.1052258097786147,0.0110724710435652,0.3482687569161981,0.5915492957746479,0.5915492957746479,0.1549295774647887
2347,2347,0.2816901408450704,koefte,165.0,0.0,0.0,0.0,4.1,0.2,0.0,505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.408450704225352,0.2816901408450704,0.3440643863179074,0.12706360888408,0.0161451607026464,0.3667771293782707,0.5492957746478874,0.5492957746478874,0.1971830985915492,4.746478873239436,0.3028169014084507,0.3390342052313883,0.1085074305789258,0.0117738624908404,0.3559747951860068,0.5492957746478874,0.5492957746478874,0.1971830985915492,9.3943661971831,0.3169014084507042,0.335513078470825,0.1007983527841738,0.0101603079240027,0.3503274664495673,0.5915492957746479,0.5915492957746479,0.1971830985915492
2348,2348,0.2676056338028169,koefte,166.0,0.0,0.0,0.0,4.4,5.3,0.0,276.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.4647887323943665,0.2816901408450704,0.352112676056338,0.1209253859260903,0.0146229489613738,0.372298651086637,0.5492957746478874,0.5492957746478874,0.1971830985915492,4.774647887323943,0.3028169014084507,0.3410462776659959,0.1071558450861577,0.0114823751361286,0.3574841795743698,0.5492957746478874,0.5492957746478874,0.1971830985915492,9.450704225352112,0.3169014084507042,0.3375251509054325,0.0991277559351005,0.0098263119967288,0.3517805274463951,0.5915492957746479,0.5915492957746479,0.1971830985915492
2349,2349,0.323943661971831,koefte,167.0,0.0,0.0,0.0,4.5,3.6,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.535211267605634,0.2816901408450704,0.3621730382293763,0.1100587068907633,0.0121129189624669,0.3785263908669568,0.5492957746478874,0.5492957746478874,0.2535211267605634,4.830985915492957,0.3028169014084507,0.3450704225352112,0.1031910724181816,0.0106483974268144,0.3601693961671974,0.5492957746478874,0.5492957746478874,0.1971830985915492,9.422535211267604,0.3169014084507042,0.3365191146881287,0.0996877323068733,0.0099376439724868,0.3509740140280599,0.5915492957746479,0.5915492957746479,0.1971830985915492
2350,2350,0.3098591549295774,koefte,168.0,0.0,0.0,0.0,3.8,0.8,0.0,515.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.5774647887323945,0.323943661971831,0.3682092555331992,0.1065828783754449,0.0113599099627948,0.3833248828645326,0.5492957746478874,0.5492957746478874,0.2535211267605634,4.774647887323943,0.3028169014084507,0.3410462776659959,0.1028373744712323,0.0105755255881364,0.3562135442371164,0.5492957746478874,0.5492957746478874,0.1971830985915492,9.408450704225352,0.3169014084507042,0.3360160965794768,0.0997143798258661,0.009942957544057,0.3504993219744732,0.5915492957746479,0.5915492957746479,0.1971830985915492
2351,2351,0.352112676056338,koefte,169.0,0.0,0.0,0.0,5.6,5.8,0.0,256.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.450704225352113,0.3098591549295774,0.3501006036217304,0.1041624072880868,0.0108498070920492,0.3652673537949282,0.5492957746478874,0.5492957746478874,0.2535211267605634,4.661971830985915,0.2957746478873239,0.3329979879275653,0.1005281406980749,0.0101059070722119,0.3478412957600332,0.5492957746478874,0.5492957746478874,0.1971830985915492,9.40845070422535,0.3169014084507042,0.3360160965794768,0.0997143798258661,0.009942957544057,0.3504993219744731,0.5915492957746479,0.5915492957746479,0.1971830985915492
2352,2352,0.3661971830985915,koefte,170.0,0.0,0.0,1.0,3.8,6.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.2535211267605635,0.3098591549295774,0.3219315895372233,0.0662457852440818,0.004388504062605,0.3286768206073684,0.4647887323943662,0.4647887323943662,0.2535211267605634,4.690140845070422,0.2957746478873239,0.335010060362173,0.1006086517857205,0.0101221008141403,0.3497911396219281,0.5492957746478874,0.5492957746478874,0.1971830985915492,9.3943661971831,0.3169014084507042,0.335513078470825,0.099596315257229,0.0099194260128173,0.3499835022365873,0.5915492957746479,0.5915492957746479,0.1971830985915492
2353,2353,0.1830985915492957,koefte,171.0,0.0,0.0,1.0,3.4,6.8,0.4,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.1549295774647885,0.3098591549295774,0.3078470824949698,0.0394284063224656,0.0015545992251294,0.3103617654057828,0.3661971830985915,0.3661971830985915,0.2535211267605634,4.591549295774648,0.2957746478873239,0.3279678068410462,0.0945459969776316,0.0089389455444943,0.3413236409459798,0.5492957746478874,0.5492957746478874,0.1971830985915492,9.295774647887324,0.3169014084507042,0.3319919517102616,0.0966632768568556,0.0093437890927051,0.3457780286442355,0.5915492957746479,0.5915492957746479,0.1971830985915492
2354,2354,0.1830985915492957,koefte,172.0,0.0,0.0,0.0,2.8,6.0,3.4,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.084507042253521,0.3098591549295774,0.2977867203219316,0.0570521001157256,0.0032549421276147,0.3032026928107781,0.3661971830985915,0.3661971830985915,0.1830985915492957,4.492957746478873,0.2957746478873239,0.3209255533199195,0.1011704354425708,0.0102354570076393,0.3364946771961421,0.5492957746478874,0.5492957746478874,0.1830985915492957,9.239436619718312,0.3169014084507042,0.329979879275654,0.099123927056367,0.0098255529150759,0.3445464753002867,0.5915492957746479,0.5915492957746479,0.1830985915492957
2355,2355,0.323943661971831,koefte,173.0,0.0,0.0,0.0,2.5,2.7,0.0,293.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,1.9859154929577465,0.3098591549295774,0.283702213279678,0.0699900488166039,0.0048986069333506,0.2922080641480288,0.3661971830985915,0.3661971830985915,0.1830985915492957,4.450704225352113,0.2957746478873239,0.3179074446680081,0.1045503505574775,0.0109307758016914,0.3346579136626444,0.5492957746478874,0.5492957746478874,0.1830985915492957,9.15492957746479,0.3169014084507042,0.3269617706237425,0.1022154580797349,0.01044799987045,0.3425667808177886,0.5915492957746479,0.5915492957746479,0.1830985915492957
2356,2356,0.2676056338028169,koefte,174.0,0.0,0.0,0.0,2.3,4.4,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,2.0422535211267605,0.323943661971831,0.2917505030181086,0.0709094977332237,0.005028156868778,0.3002440888345639,0.3661971830985915,0.3661971830985915,0.1830985915492957,4.577464788732394,0.3169014084507042,0.3269617706237424,0.0990473183989252,0.009810371282018,0.3416348499954751,0.5492957746478874,0.5492957746478874,0.1830985915492957,9.154929577464792,0.3169014084507042,0.3269617706237425,0.102215458079735,0.01044799987045,0.3425667808177886,0.5915492957746479,0.5915492957746479,0.1830985915492957
2357,2357,0.2676056338028169,koefte,175.0,0.0,0.0,0.0,2.6,3.1,0.0,417.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,1.9859154929577465,0.3098591549295774,0.2837022132796781,0.0699900488166039,0.0048986069333506,0.2922080641480288,0.3661971830985915,0.3661971830985915,0.1830985915492957,4.563380281690141,0.3169014084507042,0.3259557344064386,0.099572177317172,0.0099146184956823,0.3408251154010266,0.5492957746478874,0.5492957746478874,0.1830985915492957,9.070422535211268,0.2957746478873239,0.323943661971831,0.1026748557116545,0.010542125995409,0.3398258703029082,0.5915492957746479,0.5915492957746479,0.1830985915492957
2358,2358,0.352112676056338,koefte,176.0,0.0,0.0,0.0,3.2,1.6,0.0,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,1.943661971830986,0.2676056338028169,0.2776659959758551,0.0692924561678976,0.00480144448178,0.2861814980096436,0.3661971830985915,0.3661971830985915,0.1830985915492957,4.394366197183099,0.2957746478873239,0.3138832997987927,0.0955893241063959,0.0091373188831176,0.3281159014368192,0.5492957746478874,0.5492957746478874,0.1830985915492957,9.014084507042252,0.2816901408450704,0.3219315895372233,0.1032057835270193,0.0106514337534259,0.3380700845910345,0.5915492957746479,0.5915492957746479,0.1830985915492957
2359,2359,0.4225352112676056,koefte,177.0,0.0,0.0,1.0,2.9,2.8,0.0,435.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,train,71.0,1.943661971830986,0.2676056338028169,0.2776659959758551,0.0692924561678976,0.00480144448178,0.2861814980096436,0.3661971830985915,0.3661971830985915,0.1830985915492957,4.19718309859155,0.2957746478873239,0.2997987927565392,0.0713080287592328,0.0050848349655275,0.3081625400722903,0.4647887323943662,0.4647887323943662,0.1830985915492957,9.084507042253518,0.2957746478873239,0.3244466800804828,0.1030524398120782,0.010619805351222,0.3404195258302162,0.5915492957746479,0.5915492957746479,0.1830985915492957
