,demand,id,dayIndex,is_holiday,is_closed,weekend,wind,clouds,rain,sunshine,weekday_FRI,weekday_MON,weekday_SAT,weekday_SUN,weekday_THU,weekday_TUE,weekday_WED,month_APR,month_AUG,month_DEC,month_FEB,month_JAN,month_JUL,month_JUN,month_MAR,month_MAY,month_NOV,month_OCT,month_SEP,year_2013,year_2014,year_2015,item_calamari,item_chicken,item_fish,item_koefte,item_lamb,item_shrimp,item_steak,label,scalingValue,demand__sum_values_7,demand__median_7,demand__mean_7,demand__standard_deviation_7,demand__variance_7,demand__root_mean_square_7,demand__maximum_7,demand__absolute_maximum_7,demand__minimum_7,demand__sum_values_14,demand__median_14,demand__mean_14,demand__standard_deviation_14,demand__variance_14,demand__root_mean_square_14,demand__maximum_14,demand__absolute_maximum_14,demand__minimum_14,demand__sum_values_28,demand__median_28,demand__mean_28,demand__standard_deviation_28,demand__variance_28,demand__root_mean_square_28,demand__maximum_28,demand__absolute_maximum_28,demand__minimum_28
2966,0.25,lamb,47.0,0.0,0.0,0.0,2.5,7.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.693181818181818,0.32954545454545453,0.3847402597402597,0.15971914124998496,0.025510204081632647,0.416575649248291,0.6477272727272727,0.6477272727272727,0.18181818181818182,5.465909090909091,0.34659090909090906,0.3904220779220779,0.17194194885096215,0.029564033774666886,0.4266068830945652,0.7954545454545454,0.7954545454545454,0.14772727272727273,11.09090909090909,0.3693181818181818,0.39610389610389607,0.17427309092613202,0.03037111022094788,0.43274635380281834,0.7954545454545454,0.7954545454545454,0.0
2967,0.2727272727272727,lamb,48.0,0.0,0.0,0.0,2.8,7.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.6136363636363633,0.29545454545454547,0.3733766233766233,0.16595006737224732,0.027539424860853427,0.4085945762549746,0.6477272727272727,0.6477272727272727,0.18181818181818182,5.363636363636363,0.3352272727272727,0.3831168831168831,0.1755424933623801,0.03081516697588126,0.421418690977366,0.7954545454545454,0.7954545454545454,0.14772727272727273,10.693181818181818,0.34659090909090906,0.38189935064935066,0.16932360984812084,0.028670484851998645,0.4177530357500641,0.7954545454545454,0.7954545454545454,0.0
2968,0.3522727272727273,lamb,49.0,0.0,0.0,0.0,2.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.659090909090909,0.29545454545454547,0.37987012987012986,0.1609191269681333,0.0258949654241862,0.4125485195607124,0.6477272727272727,0.6477272727272727,0.18181818181818182,5.329545454545454,0.3352272727272727,0.3806818181818182,0.17681582394181228,0.03126383559622196,0.4197409704692131,0.7954545454545454,0.7954545454545454,0.14772727272727273,10.681818181818183,0.34659090909090906,0.38149350649350655,0.16957099391324149,0.02875432197672458,0.4174824756483027,0.7954545454545454,0.7954545454545454,0.0
2969,0.4090909090909091,lamb,50.0,0.0,0.0,0.0,2.8,8.0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.545454545454546,0.29545454545454547,0.3636363636363637,0.15710729983032737,0.024682703659976383,0.3961238551496919,0.6477272727272727,0.6477272727272727,0.18181818181818182,5.2727272727272725,0.3352272727272727,0.3766233766233766,0.17676924123935894,0.031247364648338678,0.41604390689869797,0.7954545454545454,0.7954545454545454,0.14772727272727273,10.568181818181818,0.34659090909090906,0.37743506493506496,0.16886043390216846,0.028513846137628605,0.4134864863331876,0.7954545454545454,0.7954545454545454,0.0
2970,0.5454545454545454,lamb,51.0,0.0,0.0,1.0,3.9,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.409090909090909,0.29545454545454547,0.34415584415584416,0.1409816379168519,0.019875822229718332,0.3719127146204335,0.6477272727272727,0.6477272727272727,0.18181818181818182,5.261363636363636,0.3352272727272727,0.37581168831168826,0.17659211490432458,0.03118477504638218,0.41523391012544214,0.7954545454545454,0.7954545454545454,0.14772727272727273,10.477272727272727,0.34659090909090906,0.3741883116883117,0.16733973800425117,0.02800258791533142,0.40990179375001584,0.7954545454545454,0.7954545454545454,0.0
2971,0.2727272727272727,lamb,52.0,0.0,0.0,1.0,3.9,8.0,0.1,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.3068181818181817,0.29545454545454547,0.32954545454545453,0.11084227282539974,0.012286009445100351,0.34768695123152177,0.5454545454545454,0.5454545454545454,0.18181818181818182,5.011363636363637,0.3352272727272727,0.35795454545454547,0.14262867282453523,0.020342938311688312,0.3853237533857192,0.6477272727272727,0.6477272727272727,0.14772727272727273,10.579545454545453,0.34659090909090906,0.37784090909090906,0.16990237947353007,0.028866818550767413,0.4142832016065967,0.7954545454545454,0.7954545454545454,0.0
2972,0.23863636363636365,lamb,53.0,0.0,0.0,0.0,2.4,3.6,0.7,314.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.3977272727272725,0.29545454545454547,0.3425324675324675,0.09726722194120287,0.009460912464159216,0.3560749974065016,0.5454545454545454,0.5454545454545454,0.25,5.136363636363636,0.3352272727272727,0.36688311688311687,0.13276005389779785,0.01762523191094619,0.3901646490455241,0.6477272727272727,0.6477272727272727,0.18181818181818182,10.534090909090908,0.34659090909090906,0.3762175324675324,0.17068002634383042,0.029131671392730644,0.41312383510115885,0.7954545454545454,0.7954545454545454,0.0
2973,0.375,lamb,54.0,0.0,0.0,0.0,3.0,5.5,0.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.3409090909090913,0.2727272727272727,0.33441558441558444,0.10305565096171349,0.010620467195142518,0.34993463717551504,0.5454545454545454,0.5454545454545454,0.23863636363636365,5.034090909090909,0.3125,0.3595779220779221,0.1367423814149113,0.01869847887502108,0.38470087200433706,0.6477272727272727,0.6477272727272727,0.18181818181818182,10.443181818181817,0.34659090909090906,0.37297077922077915,0.17239302425912212,0.029719354813206266,0.41088508973405385,0.7954545454545454,0.7954545454545454,0.0
2974,0.375,lamb,55.0,0.0,0.0,0.0,1.5,1.9,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.465909090909091,0.3522727272727273,0.35227272727272724,0.09756480000855011,0.00951889020070838,0.36553380771260224,0.5454545454545454,0.5454545454545454,0.23863636363636365,5.079545454545454,0.32386363636363635,0.36282467532467527,0.13653022060508038,0.018640501138471915,0.3876625416040709,0.6477272727272727,0.6477272727272727,0.18181818181818182,10.556818181818182,0.3522727272727273,0.3770292207792208,0.17105019226085155,0.029258168272474277,0.41401594364693334,0.7954545454545454,0.7954545454545454,0.0
2975,0.375,lamb,56.0,0.0,0.0,0.0,1.1,7.8,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.5681818181818183,0.375,0.3668831168831169,0.0920613433685573,0.00847529094282341,0.3782572040248463,0.5454545454545454,0.5454545454545454,0.23863636363636365,5.227272727272727,0.36363636363636365,0.3733766233766233,0.13125278591361791,0.017227293810086017,0.3957744265288181,0.6477272727272727,0.6477272727272727,0.18181818181818182,10.545454545454547,0.3522727272727273,0.3766233766233767,0.17104104417471397,0.029255038792376457,0.41364260734548397,0.7954545454545454,0.7954545454545454,0.0
2976,0.38636363636363635,lamb,57.0,0.0,0.0,0.0,3.4,7.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.590909090909091,0.375,0.37012987012987014,0.09188942661094093,0.0084436667228875,0.3813656873464654,0.5454545454545454,0.5454545454545454,0.23863636363636365,5.136363636363636,0.36363636363636365,0.36688311688311687,0.12873898631757688,0.016573726598077244,0.3888147991678661,0.6477272727272727,0.6477272727272727,0.18181818181818182,10.352272727272727,0.3522727272727273,0.3697240259740259,0.1670239777379271,0.02789700913939957,0.40570046157459794,0.7954545454545454,0.7954545454545454,0.0
2977,0.5681818181818182,lamb,58.0,0.0,0.0,1.0,2.4,7.5,0.0,116.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.568181818181818,0.375,0.36688311688311687,0.09085109467294299,0.00825392140327205,0.3779644730092272,0.5454545454545454,0.5454545454545454,0.23863636363636365,4.977272727272728,0.36363636363636365,0.3555194805194806,0.11913859176564137,0.01419400404790015,0.3749508035419333,0.6477272727272727,0.6477272727272727,0.18181818181818182,10.738636363636363,0.36363636363636365,0.38352272727272724,0.15111088179874047,0.02283449859799291,0.4122186081834536,0.7954545454545454,0.7954545454545454,0.14772727272727273
2978,0.18181818181818182,lamb,59.0,0.0,0.0,1.0,1.4,7.3,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.590909090909091,0.375,0.37012987012987014,0.09734846980886332,0.009476724574127173,0.3827177097241278,0.5681818181818182,0.5681818181818182,0.23863636363636365,4.897727272727273,0.36363636363636365,0.3498376623376624,0.10626918982798308,0.011293140706695903,0.36562211461641125,0.5681818181818182,0.5681818181818182,0.18181818181818182,10.590909090909092,0.36363636363636365,0.3782467532467533,0.14169948591170123,0.020078744307640412,0.40391750475728416,0.7954545454545454,0.7954545454545454,0.14772727272727273
2979,0.1590909090909091,lamb,60.0,0.0,0.0,0.0,4.7,1.8,0.0,293.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.5,0.375,0.35714285714285715,0.11409924279743884,0.013018637206948899,0.3749262028921321,0.5681818181818182,0.5681818181818182,0.18181818181818182,4.8977272727272725,0.36363636363636365,0.34983766233766234,0.10626918982798307,0.011293140706695902,0.36562211461641125,0.5681818181818182,0.5681818181818182,0.18181818181818182,10.318181818181818,0.3522727272727273,0.3685064935064935,0.14544403661017283,0.021153967785461292,0.39617042234613203,0.7954545454545454,0.7954545454545454,0.14772727272727273
2980,0.3181818181818182,lamb,61.0,0.0,0.0,0.0,1.8,0.4,0.0,348.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.4204545454545454,0.375,0.3457792207792208,0.12840077878756617,0.0164867599932535,0.3688496028409664,0.5681818181818182,0.5681818181818182,0.1590909090909091,4.761363636363636,0.36363636363636365,0.34009740259740256,0.11655855460689811,0.01358589665204925,0.35951653634506026,0.5681818181818182,0.5681818181818182,0.1590909090909091,10.227272727272728,0.3522727272727273,0.3652597402597403,0.14902385194991963,0.022208108449991566,0.394490540196599,0.7954545454545454,0.7954545454545454,0.14772727272727273
2981,0.2727272727272727,lamb,62.0,0.0,0.0,0.0,3.3,7.9,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.3636363636363638,0.375,0.33766233766233766,0.12809254249726534,0.01640769944341373,0.3611420132288797,0.5681818181818182,0.5681818181818182,0.1590909090909091,4.829545454545454,0.36363636363636365,0.3449675324675324,0.11409058108890015,0.0130166606932029,0.3633445460577893,0.5681818181818182,0.5681818181818182,0.1590909090909091,10.193181818181817,0.34659090909090906,0.36404220779220775,0.14926405151034813,0.02227975707328386,0.39345455408154684,0.7954545454545454,0.7954545454545454,0.14772727272727273
2982,0.2840909090909091,lamb,63.0,0.0,0.0,0.0,4.8,6.4,0.0,173.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.2613636363636367,0.3181818181818182,0.3230519480519481,0.1288310706430292,0.01659744476302918,0.34779305039518504,0.5681818181818182,0.5681818181818182,0.1590909090909091,4.829545454545455,0.36363636363636365,0.3449675324675325,0.11409058108890015,0.0130166606932029,0.3633445460577893,0.5681818181818182,0.5681818181818182,0.1590909090909091,10.159090909090908,0.34659090909090906,0.36282467532467527,0.14986369038473873,0.022459125695732836,0.3925568375664713,0.7954545454545454,0.7954545454545454,0.14772727272727273
2983,0.3977272727272727,lamb,64.0,0.0,0.0,0.0,8.5,7.1,0.9,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.1704545454545454,0.2840909090909091,0.31006493506493504,0.12751517458867198,0.016260119750379495,0.3352616645356309,0.5681818181818182,0.5681818181818182,0.1590909090909091,4.761363636363636,0.34659090909090906,0.34009740259740256,0.11512533319266534,0.013253842342722212,0.35905443263692205,0.5681818181818182,0.5681818181818182,0.1590909090909091,10.034090909090908,0.3352272727272727,0.3583603896103896,0.1502802055833268,0.02258414019016697,0.38859530238009465,0.7954545454545454,0.7954545454545454,0.14772727272727273
2984,0.5681818181818182,lamb,65.0,0.0,0.0,1.0,3.5,7.8,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.1818181818181817,0.2840909090909091,0.3116883116883117,0.12854436944694259,0.016523654916512066,0.337154650805268,0.5681818181818182,0.5681818181818182,0.1590909090909091,4.75,0.34659090909090906,0.3392857142857143,0.11467521436655428,0.013150404790015177,0.3581413138809631,0.5681818181818182,0.5681818181818182,0.1590909090909091,10.011363636363637,0.3352272727272727,0.3575487012987013,0.15000375532910903,0.02250112661283521,0.387739861780064,0.7954545454545454,0.7954545454545454,0.14772727272727273
2985,0.32954545454545453,lamb,66.0,0.0,0.0,1.0,3.1,7.8,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.181818181818182,0.2840909090909091,0.31168831168831174,0.12854436944694256,0.016523654916512063,0.33715465080526796,0.5681818181818182,0.5681818181818182,0.1590909090909091,4.7727272727272725,0.34659090909090906,0.3409090909090909,0.11770320167093648,0.013854043683589144,0.36065641814343463,0.5681818181818182,0.5681818181818182,0.1590909090909091,9.78409090909091,0.3352272727272727,0.34943181818181823,0.13103865032044557,0.01717112787780401,0.3731939488197193,0.6477272727272727,0.6477272727272727,0.14772727272727273
2986,0.3522727272727273,lamb,67.0,0.0,0.0,0.0,2.4,2.3,0.0,246.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.3295454545454546,0.3181818181818182,0.3327922077922078,0.11710836881085347,0.013714370045538878,0.35279600849889287,0.5681818181818182,0.5681818181818182,0.1590909090909091,4.829545454545454,0.3522727272727273,0.3449675324675324,0.11625292321999244,0.013514742157193458,0.36402931284984663,0.5681818181818182,0.5681818181818182,0.1590909090909091,9.965909090909092,0.3352272727272727,0.35592532467532473,0.1252599706376262,0.01569006024413898,0.377323332156089,0.6477272727272727,0.6477272727272727,0.1590909090909091
2987,0.3181818181818182,lamb,68.0,0.0,0.0,0.0,1.5,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.5227272727272725,0.32954545454545453,0.36038961038961037,0.09325588711912386,0.00869666048237477,0.37225976381976866,0.5681818181818182,0.5681818181818182,0.2727272727272727,4.9431818181818175,0.36363636363636365,0.35308441558441556,0.1124503272959042,0.01264507610895598,0.37055860621168185,0.5681818181818182,0.5681818181818182,0.1590909090909091,9.977272727272728,0.34090909090909094,0.3563311688311689,0.1252290657101371,0.015682318898633835,0.37769593693766523,0.6477272727272727,0.6477272727272727,0.1590909090909091
2988,0.3977272727272727,lamb,69.0,0.0,0.0,0.0,1.7,1.9,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.5227272727272734,0.32954545454545453,0.3603896103896105,0.09325588711912386,0.00869666048237477,0.37225976381976866,0.5681818181818182,0.5681818181818182,0.2727272727272727,4.886363636363637,0.34090909090909094,0.3490259740259741,0.11261133244171836,0.01268131219429921,0.3667430200277561,0.5681818181818182,0.5681818181818182,0.1590909090909091,9.965909090909092,0.34090909090909094,0.35592532467532473,0.1253335857053817,0.01570850770576826,0.37734777652850104,0.6477272727272727,0.6477272727272727,0.1590909090909091
2989,0.3068181818181818,lamb,70.0,0.0,0.0,0.0,1.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.6477272727272725,0.3522727272727273,0.3782467532467532,0.08648195196017665,0.007479128014842302,0.38800738956436454,0.5681818181818182,0.5681818181818182,0.2840909090909091,4.909090909090909,0.34090909090909094,0.35064935064935066,0.11313665638977874,0.012799903019058863,0.3684492775537362,0.5681818181818182,0.5681818181818182,0.1590909090909091,10.136363636363637,0.3522727272727273,0.362012987012987,0.12305580297563135,0.0151427306459774,0.38235602965304794,0.6477272727272727,0.6477272727272727,0.1590909090909091
2990,0.4090909090909091,lamb,71.0,0.0,0.0,0.0,1.5,5.8,0.0,299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.670454545454545,0.3522727272727273,0.38149350649350644,0.08325247665557199,0.00693097486928656,0.39047185604854756,0.5681818181818182,0.5681818181818182,0.3068181818181818,4.840909090909091,0.32386363636363635,0.3457792207792208,0.11345068317958537,0.012871057513914656,0.3639152745304871,0.5681818181818182,0.5681818181818182,0.1590909090909091,9.977272727272727,0.34090909090909094,0.35633116883116883,0.12179382440701565,0.014833735663686962,0.3765708931187777,0.6477272727272727,0.6477272727272727,0.1590909090909091
2991,0.45454545454545453,lamb,72.0,0.0,0.0,1.0,1.9,7.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.6818181818181817,0.3522727272727273,0.3831168831168831,0.08366297874496836,0.006999494012481028,0.39214543238660393,0.5681818181818182,0.5681818181818182,0.3068181818181818,4.863636363636363,0.32386363636363635,0.3474025974025974,0.11418005372471227,0.01303708466857818,0.3656851779203655,0.5681818181818182,0.5681818181818182,0.1590909090909091,9.840909090909092,0.34090909090909094,0.351461038961039,0.11675622170198233,0.013632015306122448,0.3703469686843614,0.6477272727272727,0.6477272727272727,0.1590909090909091
2992,0.20454545454545456,lamb,73.0,0.0,0.0,1.0,2.4,4.6,0.0,143.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.5681818181818183,0.3522727272727273,0.3668831168831169,0.05071590698640684,0.0025721032214538705,0.37037187349382333,0.45454545454545453,0.45454545454545453,0.3068181818181818,4.749999999999999,0.32386363636363635,0.33928571428571425,0.10153568682540189,0.010309495699106089,0.3541529212324437,0.5681818181818182,0.5681818181818182,0.1590909090909091,9.647727272727273,0.34090909090909094,0.3445616883116883,0.10406322167232643,0.01082915410482375,0.3599332037434512,0.5681818181818182,0.5681818181818182,0.1590909090909091
2993,0.22727272727272727,lamb,74.0,0.0,0.0,0.0,3.8,0.9,0.0,349.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.4431818181818183,0.3522727272727273,0.3490259740259741,0.07628142937968006,0.005818856468207117,0.35726458964328806,0.45454545454545453,0.45454545454545453,0.20454545454545456,4.7727272727272725,0.32386363636363635,0.3409090909090909,0.09915894840308735,0.00983249704840614,0.3550373294639156,0.5681818181818182,0.5681818181818182,0.1590909090909091,9.670454545454547,0.34090909090909094,0.3453733766233767,0.10287248769466885,0.010582748724489794,0.36036858631784563,0.5681818181818182,0.5681818181818182,0.1590909090909091
2994,0.3181818181818182,lamb,75.0,0.0,0.0,0.0,2.6,0.2,0.0,377.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.318181818181818,0.3181818181818182,0.3311688311688311,0.08727064971243904,0.007616166301231236,0.3424747597107866,0.45454545454545453,0.45454545454545453,0.20454545454545456,4.84090909090909,0.32386363636363635,0.3457792207792207,0.09148703119224268,0.008369876876370384,0.3576774334495475,0.5681818181818182,0.5681818181818182,0.20454545454545456,9.602272727272727,0.34090909090909094,0.3429383116883117,0.10481391858275611,0.010985957528672626,0.35859816389979227,0.5681818181818182,0.5681818181818182,0.1590909090909091
2995,0.2840909090909091,lamb,76.0,0.0,0.0,0.0,3.7,7.4,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.3181818181818183,0.3181818181818182,0.33116883116883117,0.08727064971243904,0.007616166301231236,0.3424747597107866,0.45454545454545453,0.45454545454545453,0.20454545454545456,4.840909090909091,0.32386363636363635,0.3457792207792208,0.09148703119224268,0.008369876876370384,0.3576774334495475,0.5681818181818182,0.5681818181818182,0.20454545454545456,9.670454545454547,0.34090909090909094,0.3453733766233767,0.1034090590531868,0.010693433494265476,0.36052212522187627,0.5681818181818182,0.5681818181818182,0.1590909090909091
2996,0.38636363636363635,lamb,77.0,0.0,0.0,0.0,3.6,7.3,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.2045454545454546,0.3068181818181818,0.31493506493506496,0.08388318625171307,0.007036388935739583,0.32591484173230456,0.45454545454545453,0.45454545454545453,0.20454545454545456,4.8522727272727275,0.32386363636363635,0.3465909090909091,0.09088372210968274,0.008259850944510035,0.35830867866822996,0.5681818181818182,0.5681818181818182,0.20454545454545456,9.681818181818182,0.34090909090909094,0.3457792207792208,0.10314511455600697,0.010638914656771801,0.3608353976253673,0.5681818181818182,0.5681818181818182,0.1590909090909091
2997,0.6477272727272727,lamb,78.0,0.0,0.0,0.0,2.8,4.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.284090909090909,0.3181818181818182,0.3262987012987013,0.08733102374229068,0.007626707707876538,0.33778328877713243,0.45454545454545453,0.45454545454545453,0.20454545454545456,4.954545454545455,0.34090909090909094,0.35389610389610393,0.08966860051715246,0.008040457918704674,0.3650793205202763,0.5681818181818182,0.5681818181818182,0.20454545454545456,9.715909090909092,0.34090909090909094,0.3469967532467533,0.10341543003873327,0.010694751170096136,0.3620794083262459,0.5681818181818182,0.5681818181818182,0.1590909090909091
2998,0.32954545454545453,lamb,79.0,0.0,0.0,1.0,3.5,5.6,0.0,192.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,train,88.0,2.5227272727272725,0.3181818181818182,0.36038961038961037,0.14228412231273008,0.02024477146230393,0.3874602466564526,0.6477272727272727,0.6477272727272727,0.20454545454545456,5.204545454545455,0.34090909090909094,0.3717532467532468,0.11726578771661168,0.013751264968797436,0.3898098785823389,0.6477272727272727,0.6477272727272727,0.20454545454545456,9.954545454545455,0.34090909090909094,0.3555194805194805,0.11710836881085347,0.013714370045538878,0.37431066118183187,0.6477272727272727,0.6477272727272727,0.1590909090909091
